id,givid,rvf_elisa_pn,lepto_elisa_pn,bruc_elisa_pn,qfev_elisa_pn,BVDV_elisa_pn,toxo_elisa_pn,neospora_elisa_pn,district_name,sample_month,animalsex,herdsize_fct,PC1,PC2,PC3,PC4,PC5
1026TZN000404011307,999,0,0,0,0,0,0,0,21,10,1,1,-0.0060153,-0.00717812,0.0188536,-0.0248183,0.00867401
1027TZN000404011215,1000,0,0,0,0,0,0,0,21,10,1,1,0.0091466,-0.00779019,0.00822511,-0.0259558,0.0111527
1028TZN000404011221,1001,0,0,0,0,0,0,1,21,10,1,1,0.00395374,-0.00398382,0.00535524,-0.0158553,0.0116223
1029TZN000404011322,1002,0,0,0,0,0,0,0,21,10,1,1,0.00984198,-0.00970731,0.0144673,-0.0227051,0.010016
1030TZN000404011331,1003,0,0,0,0,0,0,1,21,10,1,1,-0.00937819,-0.00114348,0.00351326,-0.0187314,0.00881025
1031TZN000404013220,1004,0,0,0,0,0,0,0,21,10,1,1,1.2285e-4,-0.00543752,0.0103309,-0.0317682,0.018031
1032TZN000404013218,1005,0,0,0,0,0,0,0,21,10,1,1,0.0115839,-0.00218668,0.0114126,-0.0209209,0.00631157
1033TZN000404013246,1006,0,0,0,0,0,0,0,21,10,1,2,-0.0146699,-0.00920751,0.0164509,-0.0344414,0.0170457
1034TZN000404012975,1007,0,0,0,0,0,0,0,21,10,1,1,0.00451894,-0.00428476,0.00912529,-0.0178388,0.00873078
1035TZN000404012948,1008,0,0,0,0,0,0,0,21,10,1,1,-0.0183237,-0.00343601,0.0262582,-0.0135136,0.0196448
1036TZN000404012716,1009,0,0,0,0,0,0,0,21,10,1,1,-0.00961348,-0.00706613,0.014724,-0.033956,0.0221558
1037TZN000404012739,1010,0,0,0,0,0,0,1,21,10,1,3,-0.0173515,-0.0150556,0.0185842,-0.0322848,0.0167688
1038TZN000404012737,1011,0,0,0,0,0,0,0,21,10,1,3,8.74475e-4,-0.00779369,0.0191881,-0.0213728,0.0196037
1039TZN000404012873,1012,0,0,0,0,0,0,1,21,10,1,1,-0.0256635,-0.0127978,0.0104553,-0.0323313,0.0162299
1040TZN000404012821,1013,0,0,0,0,0,0,0,21,10,1,1,-0.01834,-0.0108899,0.0227152,-0.0260798,0.0183225
1041TZN000404012828,1014,0,0,0,0,0,0,0,21,10,1,1,-0.0121644,0.00376126,-0.0115468,-0.0236583,-0.0109635
1042TZN000404013185,1015,0,0,0,0,0,0,0,21,10,1,1,-0.0084905,-0.0112626,0.0109352,-0.0154248,0.00431831
1043TZN000404013121,1016,0,1,0,0,0,0,0,21,10,1,1,-0.0158228,0.00101305,0.0100235,-0.0235364,0.0212416
1044TZN000404012962,1017,0,0,0,0,0,0,0,21,10,1,1,-0.0132268,0.016433,-0.00293119,-0.0107422,0.016079800000000002
1045TZN000404012971,1018,0,0,0,0,0,0,0,21,10,1,1,0.00723189,-4.61752e-4,0.0123768,-0.0195597,0.0139809
1046TZN000404012712,1019,0,0,0,0,0,0,0,21,10,1,1,-0.00470384,-0.00811819,0.0126016,-0.0253546,0.0117121
1047TZN000404012807,1020,0,0,0,0,0,0,0,21,10,1,1,-0.00305014,-0.00595989,0.00857523,-0.0234728,0.0170316
1048TZN000404012957,1021,0,0,0,0,0,0,0,21,10,1,1,-0.0215544,-0.0147565,0.0216995,-0.0264721,0.0180992
1049TZN000404013188,1022,0,0,0,0,0,0,0,21,10,1,1,-0.0133457,-0.00609353,0.0157802,-0.0285263,0.0196993
1050TZN000404013145,1023,0,0,0,0,0,0,0,21,10,1,1,-1.75991e-4,-0.0116377,0.0130256,-0.0250625,0.0200852
1051TZN000404013147,1024,0,0,0,0,0,0,0,21,10,1,1,0.00479206,-0.0165404,0.0101469,-0.0237478,0.0132313
1052TZN000404012700,1025,0,0,0,0,0,0,0,21,10,1,1,0.0164474,-0.0055885,0.00615228,-0.0209842,0.00936008
1053TZN000404012698,1026,0,0,0,0,0,0,0,21,10,1,1,-0.00925303,-0.00694456,0.0137324,-0.0271676,0.0122511
1054TZN000404013066,1027,0,0,0,0,0,0,0,21,10,1,1,-0.00806995,-0.00643247,0.0126782,-0.0235753,0.015851
1055TZN000404013061,1028,0,0,0,0,0,0,1,21,10,1,1,-0.0194906,-0.0115235,0.0194924,-0.023933,0.0167147
1056TZN000404013056,1029,0,0,0,0,0,0,1,21,10,1,1,-0.0197025,-0.00779524,0.0216514,-0.0246425,0.0181074
1057TZN000404013044,1030,0,0,0,0,0,0,0,21,10,1,1,-0.0183483,-0.020786,0.00717823,-0.00421324,0.0181766
1058TZN000404013081,1031,0,0,0,0,0,0,0,21,10,1,1,0.00504434,-0.0055431,0.0145267,-0.0262317,0.0147588
1059TZN000404010580,1032,0,0,0,0,0,0,0,21,10,1,1,-0.0109127,-0.00400369,0.00694255,-0.0286745,0.0153318
1060TZN000404012692,1033,0,0,0,0,0,0,0,21,10,1,2,-0.00889771,-0.0341617,-0.0116701,0.0146983,0.0209863
1061TZN000404012693,1034,0,0,0,0,0,0,0,21,10,1,2,-0.0186953,-0.008039,0.0239041,-0.0352429,0.0173911
1062TZN000404010941,1035,0,0,0,0,0,0,0,21,10,1,1,0.00380901,-0.00694172,0.0080366,-0.0261792,0.0125622
1063TZN000365697737,1036,0,0,0,0,0,0,0,10,10,1,1,-0.0176629,-0.0135812,0.0171402,-0.0336519,0.0203503
1064TZN000365697838,1037,0,0,1,0,0,0,0,10,10,1,1,-0.0212292,-0.00160528,0.0116192,-0.0293447,0.0198491
1065TZN000365697754,1038,1,1,0,0,0,0,0,10,10,1,1,0.0113199,-0.00616943,0.0109744,-0.0156808,0.0114135
1066TZN000365697839,1039,0,0,0,0,0,0,1,10,10,1,1,-0.0180857,-0.0199985,0.0135675,-0.0225113,0.0153623
1067TZN000365697835,1040,0,0,0,0,0,0,0,10,10,1,1,-0.0162261,-0.00282853,0.0188292,-0.0140071,0.0125463
1068TZN000365697816,1041,0,0,0,0,0,0,0,10,10,1,1,-0.0158704,-0.00706815,0.0292085,-0.0172312,0.0240286
1069TZN000365697826,1042,0,0,0,0,0,0,0,10,10,1,1,-0.01737,-0.0201191,0.00912284,-0.0321867,0.0171528
1070TZN000365697815,1043,0,0,0,0,0,0,0,10,10,1,1,0.00345834,-0.00908836,0.0129544,-0.0310378,0.0174646
1071TZN000365697877,1044,0,0,1,0,0,0,0,10,10,1,1,-0.0196833,-0.009976,0.00721691,-0.0302861,0.0205377
1072TZN000365697786,1045,0,0,0,0,0,0,1,10,10,1,1,-0.011073,0.0109904,-0.00497714,-0.0217823,0.0133675
1073TZN000365697661,1046,1,0,1,0,0,0,0,10,10,1,1,-0.0170974,-0.0118183,0.0063218,-0.0132043,0.00927351
1074TZN000365701958,1047,0,0,1,0,0,0,0,10,11,1,1,-0.0116194,0.0137849,-0.00297767,-0.0253961,0.0175692
1075TZN000365701959,1048,0,1,1,0,0,1,0,10,11,1,1,-0.0261163,0.0219897,-0.00870015,-0.030538,0.0217499
1076TZN000365698006,1049,0,0,0,0,0,0,1,10,10,1,1,-0.00773927,0.0213996,-0.0129532,-0.0196047,0.0158527
1077TZN000365697472,1050,0,0,1,0,0,0,0,10,10,1,1,-0.00946695,-0.0175216,0.0226726,-0.0589235,-0.0658117
1078TZN000365701944,1051,0,0,1,0,0,0,0,10,10,1,1,0.00129088,-0.00427946,0.00968556,-0.0155686,0.0104805
1079TZN000365697899,1052,0,0,1,0,0,0,0,10,10,1,1,9.07708e-4,-0.00635836,0.0141146,-0.0262653,0.0095193
1080TZN000365697827,1053,0,0,1,0,0,0,0,10,10,1,1,-6.2902e-4,-0.00606362,0.0215546,-0.0274781,0.0210924
1081TZN000365697828,1054,0,0,1,0,0,0,0,10,10,1,1,-0.0156119,-0.00684556,0.0126015,-0.0262644,0.0190635
1082TZN000365697456,1055,0,0,1,0,0,0,0,10,10,1,1,3.92313e-4,-0.0141715,0.0124027,-0.0280195,0.0145809
1083TZN000365697734,1056,0,1,0,0,0,0,0,10,10,1,1,0.00539136,-0.0119148,0.0142313,-0.0276989,0.0204402
1084TZN000365701696,1057,0,1,1,0,0,0,0,10,10,1,1,-0.00928459,-0.00761638,0.00427443,-0.0252667,0.0155174
1085TZN000365697674,1058,0,0,1,0,0,0,0,10,10,1,1,-0.0022201,0.00200295,0.0076452000000000004,-0.0175325,0.015912
1086TZN000365702609,1059,0,0,0,0,0,0,0,18,11,1,1,-0.0179385,-0.0039597,0.00782755,-0.0301109,0.0164614
1087TZN000365702285,1060,0,0,0,0,0,0,0,18,11,1,1,-0.00455156,-0.0050399,0.0225601,-0.0159265,0.0138852
1088TZN000365702704,1061,0,0,0,0,0,0,1,18,11,1,1,-0.0191062,-0.0148361,0.00334472,-0.0274534,0.0183956
1089TZN000365702768,1062,0,0,1,0,0,0,0,18,11,1,1,-0.0131392,-0.0177909,0.0098567,-0.0285246,0.0151295
1090TZN000365702562,1063,0,0,0,0,0,0,0,18,11,1,1,-0.0113686,-0.00295649,0.0266296,-0.0223413,0.0245837
1091TZN000365702702,1064,0,0,0,0,0,0,0,18,11,1,1,-0.0175309,-7.69204e-4,0.0119984,-0.0378527,0.0251435
1092TZN000365702657,1065,0,0,0,0,0,0,0,18,11,1,1,-0.0206726,0.0172706,0.0602721,0.0581423,-0.00198411
1093TZN000365702654,1066,0,0,0,0,0,1,0,18,11,1,1,0.00378919,0.0420924,-0.0483331,-0.0129111,0.00485567
1094TZN000365702561,1067,0,0,0,0,0,0,0,18,11,1,1,-0.00466071,-4.6502e-5,0.0103741,-0.0160175,0.00561247
1095TZN000365702259,1068,0,0,0,0,0,0,0,18,11,1,1,-0.00515677,-0.0130031,0.00245652,-0.0242102,0.0105603
1097TZN000365697184,1069,1,0,0,0,0,0,0,18,11,1,1,-0.0115894,-0.0161481,0.0132362,-0.0309362,0.0128706
1098TZN000365697041,1070,1,0,0,0,0,0,0,18,11,1,1,-0.014166400000000001,-0.0193833,0.0288411,-0.050169,-0.0797558
1099TZN000365702692,1071,0,0,0,0,0,0,0,18,11,1,1,-0.018576,-0.0103194,0.0125045,-0.0335457,0.0242357
1100TZN000365702446,1072,0,1,1,0,0,0,0,18,11,1,1,-0.0197521,-0.0173833,0.0182055,-0.0396143,0.0279686
1101TZN000365702613,1073,0,0,1,0,0,0,0,18,11,1,1,0.011651,-0.00548595,0.005634,-0.0228915,0.00588434
1102TZN000365702566,1074,0,0,1,0,0,1,0,18,11,1,1,-0.0170994,0.00961293,0.00753823,-0.0215847,0.0155499
1103TZN000365702496,1075,0,0,1,0,0,0,0,18,11,1,1,-0.0151985,0.00209747,0.00867367,-0.0282123,0.0186427
1104TZN000365702301,1076,0,0,0,0,0,0,0,18,11,1,1,-0.020688,0.00201533,0.0272372,-0.0110973,0.0206682
1105TZN000365696993,1077,0,0,0,0,0,0,0,18,11,1,1,-0.0138853,0.00901995,0.015014,-0.013647,0.0203316
1106TZN000365702300,1078,0,0,1,0,0,0,0,18,11,1,1,-0.0180628,-0.00698911,0.0257477,-0.0264168,0.0192169
1107TZN000365696992,1079,0,0,0,0,0,0,0,18,11,1,1,-0.0176178,0.00270475,0.0244248,-0.013755,0.024024
1108TZN000365702555,1080,0,0,0,0,0,0,0,18,11,1,1,-0.023948,0.00146057,0.0173691,-0.0215799,0.020968
1109TZN000365702445,1081,0,0,1,0,0,0,0,18,11,1,1,-0.0190897,0.00556006,0.0176156,-0.0134461,0.014463
1110TZN000365702237,1082,0,0,0,0,0,0,1,18,11,1,1,-0.00609206,-0.00845415,0.0179548,-0.0133941,0.0052795
1111TZN000365702584,1083,0,0,0,0,0,0,0,18,11,1,1,-0.0179694,0.0036791,0.0117174,-0.00901142,0.00797177
1112TZN000365702283,1084,0,0,0,0,0,0,0,18,11,1,1,0.00958776,0.00996537,-0.00791537,-0.017158,0.00486337
1113TZN000365702282,1085,1,0,0,1,0,0,0,18,11,1,1,-7.98338e-4,0.00362756,-0.00105962,-0.0159506,0.00521214
1114TZN000365702811,1086,1,0,0,0,0,1,0,18,11,1,1,-0.0182204,-0.00631807,0.0233451,-0.0333083,0.0213461
1115TZN000365702531,1087,1,0,0,0,0,0,0,18,11,1,1,-0.017449,-0.00765258,0.0143407,-0.0411219,0.0209494
1117TZN000365696966,1088,0,0,0,0,0,0,0,18,11,1,1,-0.0242447,-0.0026703,0.0252248,-0.0272584,0.0234202
1118TZN000365702806,1089,0,1,0,0,0,0,0,18,11,1,1,-0.0108148,-0.0090979,0.0207126,-0.0387475,0.0184173
1119TZN000365702530,1090,1,0,0,0,0,0,0,18,11,1,1,-1.38434e-4,9.94004e-4,0.00975891,-0.0144044,0.0124179
1120TZN000365702434,1091,1,0,0,0,0,0,0,18,11,1,1,-0.0203349,0.00314657,0.0164881,-0.026333,0.0234393
1121TZN000365702494,1092,1,0,0,0,0,0,0,18,11,1,1,-0.00984456,-0.00598603,0.00903918,-0.0238431,0.011105
1122TZN000365702493,1093,0,0,0,0,0,0,0,18,11,1,1,-0.0118411,-0.00455026,0.0179276,-0.0339857,0.0195628
1123TZN000365702512,1094,0,1,0,1,0,0,0,18,11,1,1,0.013625,-0.00747675,0.00653986,-0.00180349,0.00441068
1124TZN000365702488,1095,0,0,0,0,0,0,0,18,11,1,1,-1.07799e-4,-0.0111291,0.0148001,-0.0171167,0.0118515
1125TZN000365693427,1096,0,0,0,0,0,0,0,19,9,1,1,-0.0161296,-0.022064,0.00398989,-0.0320303,0.00713306
1126TZN000365693449,1097,0,0,0,0,0,0,0,19,9,1,1,-0.0263282,0.00267279,-0.00482428,-0.0159954,0.00606351
1127TZN000365693283,1098,0,0,0,0,0,0,0,19,9,1,1,-0.00726124,-0.0157646,0.0125547,-0.0207262,0.00913157
1128TZN000365694107,1099,0,0,0,0,0,0,0,19,9,1,1,-0.00952716,0.00787801,0.011445,-0.0100292,0.0117873
1129TZN000365693245,1100,0,0,0,0,0,0,0,19,9,1,1,0.0033006,-8.7867e-4,0.00641217,-0.026486,0.0102563
1130TZN000365694108,1101,0,0,0,0,0,0,0,19,9,1,1,-0.00678616,0.0117509,-0.00444302,-0.0274907,0.0155561
1131TZN000365693451,1102,0,0,0,0,0,0,0,19,9,1,1,-0.0159997,-0.0233678,0.00536979,-0.0380932,0.0188103
1132TZN000365694298,1103,0,0,0,0,0,0,0,19,9,1,1,0.00391064,-0.00523478,0.0110239,-0.02303,0.012549
1133TZN000365693396,1104,0,0,0,0,0,0,0,19,9,1,1,0.0177697,-9.41778e-4,0.0072909,-0.0202859,0.00948351
1134TZN000365693424,1105,1,0,0,0,0,0,0,19,9,1,1,0.0163466,0.0014873,0.00268736,-0.00683821,0.00541371
1135TZN000365693400,1106,0,0,0,0,0,0,0,19,9,1,1,-0.018902,0.00131874,0.0173093,-0.020031,0.0215226
1136TZN000365693878,1107,0,0,0,0,0,0,0,19,9,1,1,-0.0130387,0.00540327,0.0153214,-0.0233066,0.01538
1137TZN000365693885,1108,0,0,0,0,0,0,0,19,9,1,1,-0.0201382,0.0177303,-0.00765438,-0.0278793,0.025926
1138TZN000365694099,1109,0,0,0,0,0,0,0,19,9,1,1,-0.0207084,0.0257042,-0.0252389,-0.026327,0.0106283
1139TZN000365693877,1110,0,0,0,0,0,0,0,19,9,1,1,-0.0149182,-0.00221253,0.0174142,-0.00576233,0.0123493
1140TZN000365693416,1111,0,0,0,0,0,0,0,19,9,1,1,-0.0220404,0.0127221,0.0209928,-0.00305664,0.0191491
1141TZN000365693421,1112,0,0,0,0,0,0,0,19,9,1,1,-0.0167592,-0.00965916,0.00960205,-0.0212383,0.0071306
1142TZN000365693404,1113,0,0,0,0,0,0,0,19,9,1,1,-0.0255599,-0.0408694,-0.00995767,-2.17975e-4,0.00947343
1143TZN000365693614,1114,0,0,0,0,0,0,0,19,9,1,1,-0.00753774,-0.00286498,0.0169198,-0.0167859,0.014243
1144TZN000365693497,1115,0,0,0,0,0,0,0,19,9,1,1,-0.0262075,-0.0114902,-0.0319411,-0.00764844,0.00363212
1145TZN000365693515,1116,0,0,0,0,0,0,0,19,9,1,1,-0.0226705,-2.88676e-5,-0.00497305,-0.0191625,0.00543663
1146TZN000365693489,1117,0,0,0,0,0,0,1,19,9,1,1,-0.0144779,-0.0159919,0.0158228,-0.00952483,0.00771191
1147TZN000365693345,1118,1,0,0,0,0,0,0,19,9,1,1,-0.0158272,-0.0165634,-0.0123454,-0.00123169,0.0240561
1148TZN000365693364,1119,0,0,0,0,1,0,0,19,9,1,1,0.00530988,0.00586019,0.0078249,-0.0181866,0.00996341
1149TZN000365693570,1120,0,0,0,0,0,0,0,19,9,1,1,-0.0130545,0.0102603,0.0144049,-0.0159037,0.0141094
1150TZN000365693701,1121,0,0,0,0,0,0,0,19,9,1,1,-0.0174805,-0.0239862,-0.0250701,0.0123387,0.0250529
1152TZN000365693572,1122,0,0,0,0,0,0,0,19,9,1,1,-0.0188355,-0.0082403,0.0230906,-0.0538507,-0.0636571
1153TZN000365693491,1123,0,0,0,0,0,0,0,19,9,1,1,-0.0250091,0.020052,-0.0270055,-0.0157651,0.0133839
1154TZN000365693541,1124,0,0,0,0,0,0,1,19,9,1,2,0.00203044,-0.00497759,0.01248039999999999,-0.0289471,0.0130928
1155TZN000365693599,1125,0,0,0,0,0,0,0,19,9,1,1,-0.0138252,-0.00621057,0.0115838,-0.0239187,0.0148537
1156TZN000365693662,1126,0,0,0,0,0,0,0,19,9,1,1,0.0023594,0.00534025,0.0113652,-0.0205785,0.0200242
1157TZN000365693899,1127,0,0,0,0,0,0,0,19,9,1,1,-0.015519,4.50489e-4,0.0169665,-0.0300534,0.0218942
1158TZN000365693660,1128,1,0,0,0,0,0,0,19,9,1,1,-0.0120153,0.0192803,-0.00493782,-0.0238089,0.0165248
1159TZN000365693923,1129,0,0,0,0,0,0,0,19,9,1,1,-0.0262488,0.0227814,-0.011398,-0.023522,0.0166059
1160TZN000365693898,1130,0,0,0,0,0,0,0,19,9,1,1,-0.0114069,0.0210496,-0.00594209,-0.0206134,0.0103134
1161TZN000365693919,1131,0,0,0,0,0,0,0,19,9,1,1,9.62102e-4,0.0186579,7.20495e-5,-0.0133435,0.0119827
1162TZN000365693679,1132,0,0,0,0,0,0,0,19,9,1,1,-0.00940233,0.00653146,0.00859096,-0.0303765,0.0166861
1163TZN000365693920,1133,0,0,0,0,0,0,0,19,9,1,1,-0.00438499,0.00441499,0.0130182,-0.0190944,0.0179045
1164TZN000365693680,1134,0,0,0,0,0,1,0,19,9,1,1,-0.0117731,-0.00170358,0.0190946,-0.0125565,0.014406
1165TZN000365693904,1135,0,0,0,0,0,0,0,19,9,1,1,-0.00585951,0.0123649,0.00634886,-0.0215447,0.0142504
1166TZN000365693752,1136,0,0,0,0,0,0,0,19,9,1,1,0.00590919,-0.00199363,0.0204646,-0.00449462,0.00634179
1167TZN000365693827,1137,0,0,0,0,0,0,0,19,9,1,1,-0.00592177,0.00547455,0.0181539,-0.00603552,0.00689036
1168TZN000365693847,1138,0,0,0,0,0,0,0,19,9,1,1,-0.00981234,0.0127104,0.00543845,-0.0218975,0.0150829
1169TZN000365693811,1139,0,0,0,0,0,0,0,19,9,1,1,-0.0160351,0.0173174,-0.0120016,-0.0259036,0.0190628
1170TZN000365693785,1140,0,0,0,0,0,0,0,19,9,1,1,-0.00336489,0.0149967,8.27224e-4,-0.0295921,0.0150313
1171TZN000365693783,1141,0,0,0,0,0,0,0,19,9,1,1,-0.0150723,0.00138832,0.0159537,-0.0302369,0.0167173
1172TZN000365693814,1142,0,0,0,0,0,0,0,19,9,1,1,-0.00699819,0.00486058,0.0151644,-0.0202712,0.0152993
1173TZN000365693974,1143,0,0,0,0,0,0,0,19,9,1,1,-0.0155078,0.0183266,-0.0115637,-0.0179043,0.00703626
1174TZN000365694281,1144,0,0,0,0,0,0,0,19,9,1,1,-0.00872968,-0.00401638,0.0164933,-0.0161711,0.00767361
1175TZN000365693992,1145,0,0,0,0,1,0,0,19,9,1,1,-0.00393605,-0.00460397,0.0126523,-0.0389063,0.017592
1176TZN000365693995,1146,0,0,0,0,1,0,0,19,9,1,1,-0.0128462,0.00183693,0.0217462,-0.0296265,0.0112242
1177TZN000365694022,1147,0,0,0,0,0,0,0,19,9,1,1,-0.0117854,1.96159e-4,0.019473,-0.0197136,0.0180303
1178TZN000365693999,1148,0,0,0,0,1,0,0,19,9,1,1,-0.0176763,0.0102477,-8.75767e-4,-0.0188388,0.00947499
1179TZN000365693942,1149,0,0,0,0,1,1,0,19,9,1,1,7.28603e-4,-0.0241826,0.00184933,-0.0082343,0.0124008
1180TZN000365694011,1150,0,0,0,0,1,0,0,19,9,1,1,-0.00693468,0.00800576,-0.00245167,-0.0274124,0.00974651
1181TZN000365693964,1151,0,0,0,0,0,0,1,19,9,1,1,-0.0107774,2.38252e-4,0.0147295,-0.0328777,0.018663
1182TZN000365693971,1152,0,0,0,0,1,0,0,19,9,1,1,-0.0140305,0.0181759,-0.00331295,-0.0108685,0.0101165
1183TZN000365694021,1153,0,0,0,0,1,0,0,19,9,1,1,-0.00736415,0.00900398,-0.0120279,-0.0169272,0.0114493
1184TZN000365693951,1154,0,0,0,0,1,0,0,19,9,1,1,0.00447995,-0.0214103,-0.00325169,-0.00320186,0.016917
1185TZN000365693973,1155,0,0,0,0,0,0,0,19,9,1,1,-0.0219716,0.0226933,-0.0115763,-0.0237753,0.0113749
1186TZN000365693523,1156,0,0,0,0,0,0,0,19,9,1,1,-0.017743600000000002,-0.0147671,0.00784492,-0.0306306,0.0142627
1187TZN000365693540,1157,0,0,0,0,0,0,0,19,9,1,2,-0.010557800000000001,6.11219e-4,0.020286,-0.0291332,0.0167003
1188TZN000365694042,1158,0,0,0,0,0,0,0,19,9,1,1,0.0231639,9.10178e-4,0.00447034,-0.0113468,-0.00262135
1189TZN000365694048,1159,0,0,0,0,0,0,1,19,9,1,1,0.00557213,-0.00794561,0.0106098,-0.024416,0.013146
1190TZN000365693237,1160,0,0,0,0,0,0,0,19,9,1,1,-0.0204515,-0.0127853,0.0282309,-0.0442676,-0.0679609
1191TZN000365693717,1161,0,0,0,0,0,0,0,19,9,1,3,-0.00482047,0.0128073,0.0019236,-0.0234918,0.0168261
1192TZN000365693228,1162,0,0,0,0,0,0,0,19,9,1,1,0.0221703,0.0154673,-0.0267713,-0.00488761,-0.00223737
1193TZN000365693565,1163,0,0,0,0,0,0,0,19,9,1,1,-0.0208548,-0.00112669,0.0131862,-0.0260366,0.0189279
1194TZN000365693242,1164,0,0,0,0,0,0,0,19,9,1,1,-0.00913439,0.00428829,0.0110708,-0.0291804,0.0200771
1195TZN000365693703,1165,0,0,0,0,0,0,0,19,9,1,3,-0.033128,0.0608948,-0.0629739,-0.0184282,0.0142691
1196TZN000365693336,1166,0,0,0,0,0,0,1,19,9,1,1,-0.0194723,0.0255747,-0.0243059,-0.0247033,0.0174561
1197TZN000365693337,1167,0,0,0,0,0,0,1,19,9,1,1,-0.0108598,-0.0114538,0.0187322,-0.0338294,0.0196283
1198TZN000365693299,1168,0,0,0,0,0,0,0,19,9,1,1,-0.0148963,-0.030555,-0.0154509,0.0200182,0.0305484
1199TZN000365693320,1169,0,0,0,0,0,0,0,19,9,1,1,-0.0181581,0.0260163,-0.0272473,-0.0290943,0.012192
1200TZN000365693322,1170,0,0,0,0,0,0,0,19,9,1,1,-0.0172522,0.0107723,0.00882486,-0.0212996,0.014461
1201TZN000365693288,1171,0,0,0,0,0,0,0,19,9,1,1,-0.0174962,0.0234228,-0.0249266,-0.0257664,0.0131175
1202TZN000365693280,1172,0,0,0,0,0,0,0,19,9,1,1,-0.014824,-0.00771827,0.0293679,-0.0391721,-0.0611236
1203TZN000365693310,1173,0,0,0,0,0,0,0,19,9,1,1,-0.0159481,-0.00416947,0.0119686,-0.0154819,0.0177971
1204TZN000365694157,1174,0,0,0,0,0,0,0,19,9,1,1,0.0490274,-4.37505e-4,-0.0017811,-0.00897072,-0.00124278
1205TZN000365694159,1175,0,0,0,0,0,0,0,19,9,1,1,-0.00125312,-0.00966463,0.00918092,-0.0262743,0.0120674
1206TZN000365699037,1176,1,0,0,0,0,0,0,6,1,1,2,0.0241654,2.72047e-4,0.00414692,0.00214174,1.15258e-5
1207TZN000365699115,1177,1,0,0,1,0,0,0,6,1,1,2,0.00571174,-0.00439767,-0.0278456,-0.00652948,-0.00985276
1208TZN000365699173,1178,0,0,0,0,0,1,0,6,1,1,1,-0.00600322,-0.0640128,-0.0560797,0.0754224,-0.026606
1209TZN000365699177,1179,0,0,0,0,0,0,0,6,1,1,2,0.0145059,-4.04682e-4,-0.0315029,-0.0146343,-0.00796637
1210TZN000365699114,1180,0,0,0,0,0,0,0,6,1,1,2,0.0108298,-0.00464777,-0.0369497,-0.0113291,-0.0120823
1211TZN000365698940,1181,0,0,0,0,0,0,0,6,1,1,1,0.00710006,-0.018813,-0.0126788,-0.00357785,0.00134228
1212TZN000365699220,1182,0,0,0,0,0,0,0,6,1,1,1,0.0178248,-0.0366425,-0.01418,-0.0089845,-0.00529923
1214TZN000365699184,1183,0,0,0,0,0,0,1,6,1,1,1,-0.0100201,0.00247771,0.0105714,0.00575244,0.00316353
1215TZN000365699187,1184,0,1,0,0,1,0,1,6,1,1,1,-0.00968978,-0.0581292,-0.0145234,-0.00199146,-0.00129924
1216TZN000365699164,1185,0,1,0,0,0,0,0,6,1,1,1,0.00766381,-0.0192456,-0.0158767,0.00538905,-0.00424632
1217TZN000365698847,1186,0,0,0,0,0,0,0,6,1,1,2,0.0304764,0.00878479,0.00215978,5.03917e-4,-0.00133056
1218TZN000365699208,1187,0,0,0,0,0,0,0,6,1,1,1,0.0193608,-0.00711989,0.0119206,-0.00542268,-6.87157e-4
1219TZN000365699143,1188,1,0,0,0,0,0,0,6,1,1,1,0.0251152,-0.014211,0.00167539,-0.00163403,-0.00664003
1220TZN000365699008,1189,0,0,0,0,0,0,0,6,1,1,1,0.0153893,-0.00132376,-0.00617014,-0.00339959,0.0021564
1221TZN000404022481,1190,0,0,0,0,1,0,0,6,1,1,1,0.0170794,-0.0145903,-0.00564771,-0.0101061,0.00583123
1222TZN000404022752,1191,1,0,0,0,0,0,0,6,1,1,1,0.0360866,0.00328409,0.00504267,0.00386665,-8.47999e-4
1223TZN000404022751,1192,0,0,0,0,0,0,0,6,1,1,1,0.0290319,0.00846583,0.00648304,0.00551055,0.00119685
1224TZN000404022484,1193,0,0,0,0,0,0,0,6,1,1,1,0.0199604,-0.0207374,-0.0038209,0.0114346,-0.00885931
1225TZN000404022489,1194,0,0,0,0,0,0,0,6,1,1,1,0.0469087,-0.00490366,-0.00995508,0.00118016,-0.013809
1226TZN000404022480,1195,1,0,0,0,0,0,0,6,1,1,1,0.025414,-0.00922331,-0.00307219,4.08537e-4,-0.0053781
1227TZN000403251741,1196,1,0,0,0,0,0,0,6,1,1,1,0.0129327,-0.0327084,-0.0133185,8.97498e-5,-0.00387448
1228TZN000365698781,1197,0,0,0,0,0,0,0,6,1,1,1,0.0410278,-0.0243957,-0.0122238,-0.00696177,-0.00193398
1229TZN000365698689,1198,0,0,0,0,0,0,0,6,1,1,1,0.0105713,0.0200931,0.0520026,0.0741465,-0.0128741
1230TZN000365698772,1199,0,0,0,0,1,0,0,6,1,1,1,-0.0048219,0.00432199,-0.0093186,-0.0141137,1.6664e-4
1231TZN000365698788,1200,0,0,0,0,0,0,1,6,1,1,1,0.0114311,-0.00188729,0.00673601,0.00802928,0.00541383
1232TZN000365698789,1201,0,0,0,0,0,0,1,6,1,1,1,0.0172887,-0.00278034,0.0058718,0.0172894,-0.00531039
1233TZN000404022673,1202,0,1,0,0,1,0,0,6,2,1,4,0.00886019,-0.0489237,-0.0222236,0.00217399,-0.00830405
